selection_id,edition_id,reference_normalized,response_text,stanzas_text,source_url,source_edition,territory,coverage_status,missing_reason,raw_sha256,normalized_sha256
ps19_8_9_10_15,local_rsvce,"ps19:8,9,10,15","Your words are spirit, Lord, and they are life.","The law of the LORD is perfect,reviving the soul; the testimony of the LORD is sure, making wise the simple;

the precepts of the LORD are right,rejoicing the heart; the commandment of the LORD is pure, enlightening the eyes;

the fear of the LORD is clean, enduring for ever;the ordinances of the LORD are true, and righteous altogether.

Let the words of my mouth and the meditation of my heartbe acceptable in thy sight, O LORD, my rock and my redeemer.",repo://assets/rsvce.db,,WORLD,complete,,16fd8e2b2c5b022b2ae0f5e16fbe4310659099103881eeeef333f41b983fe235,9f8e7c8c21b80001fe31ce83922238afb107330077c637dffc4c5c941d3beb64
ps1_1_2_3_4_6,local_nabre,"ps1:1-2,3,4,6",(40:5a) Blessed are they who hope in the Lord.,"First Book—Psalms 1–41 Psalm 1 True Happiness in God’s Law I - Blessed is the man who does not walk in the counsel of the wicked, Nor stand in the way of sinners, nor sit in company with scoffers. Rather, the law of the LORD is his joy; and on his law he meditates day and night.

He is like a tree planted near streams of water, that yields its fruit in season; Its leaves never wither; whatever he does prospers.

But not so are the wicked, not so! They are like chaff driven by the wind.

Because the LORD knows the way of the just, but the way of the wicked leads to ruin.",repo://assets/nabre.db,,WORLD,complete,,0bba57c10d90c8cb34c8bf32c988ce784d384e83e0e1cc985c38718b4dc7e03a,805ce55be520b8f54c1cf00e85e53c3f520f8dbdbfff9a4fdd0af269817ab5bc
ps1_1_2_3_4_6,local_rsvce,"ps1:1-2,3,4,6",(40:5a) Blessed are they who hope in the Lord.,"Blessed is the man who walks not in the counsel of the wicked,nor stands in the way of sinners, nor sits in the seat of scoffers; but his delight is in the law of the LORD, and on his law he meditates day and night.

He is like a tree planted by streams of water,that yields its fruit in its season,and its leaf does not wither. In all that he does, he prospers.

The wicked are not so, but are like chaff which the wind drives away.

for the LORD knows the way of the righteous, but the way of the wicked will perish.",repo://assets/rsvce.db,,WORLD,complete,,bb96f000fbbda1204d899cc92d355f7dfa7fbe96c6131e6888b1a936b7658b69,beda34db6026f254906f3dd4aff5783afa4b014099c2f0ca8a5118403759a5f4
ps1_1_2_3_4and6,local_nabre,"ps1:1-2,3,4and6",Blessed the man who has placed his trust in the Lord.,"First Book—Psalms 1–41 Psalm 1 True Happiness in God’s Law I - Blessed is the man who does not walk in the counsel of the wicked, Nor stand in the way of sinners, nor sit in company with scoffers. Rather, the law of the LORD is his joy; and on his law he meditates day and night.

He is like a tree planted near streams of water, that yields its fruit in season; Its leaves never wither; whatever he does prospers.

But not so are the wicked, not so! They are like chaff driven by the wind.",repo://assets/nabre.db,,WORLD,complete,,dd25807617a6be8f8d9bb880929fbf475c18d197b24b2f67cb2fdaa328676e38,124da3a8882b52a15d2362b8f9bf3a251bc6d8e650a9fd0d1f4b8bafa21119ef
ps1_1_2_3_4and6,local_rsvce,"ps1:1-2,3,4and6",Blessed the man who has placed his trust in the Lord.,"Blessed is the man who walks not in the counsel of the wicked,nor stands in the way of sinners, nor sits in the seat of scoffers; but his delight is in the law of the LORD, and on his law he meditates day and night.

He is like a tree planted by streams of water,that yields its fruit in its season,and its leaf does not wither. In all that he does, he prospers.

The wicked are not so, but are like chaff which the wind drives away.",repo://assets/rsvce.db,,WORLD,complete,,a571e195d36fcf88e379c0aa15bde2ef68c212d664653e0ffcd24786a67c586b,f458b21ede8e3826b9b97f89ed2cfa1972def393471170571255f8c233c2a47b
ps21_1_2_3_4_5_6,local_nabre,"ps21:1-2,3-4,5-6","Lord, your strength gives joy to the king.","Psalm 21 Thanksgiving and Assurances for the King - For the leader. A psalm of David. I - LORD, the king finds joy in your power; in your victory how greatly he rejoices!

You have granted him his heart’s desire; you did not refuse the request of his lips. Selah For you welcomed him with goodly blessings; you placed on his head a crown of pure gold.

He asked life of you; you gave it to him, length of days forever. Great is his glory in your victory; majesty and splendor you confer upon him.",repo://assets/nabre.db,,WORLD,complete,,6c9a7414a3597d81af55654446c5cf9a670aa409bcf486f1954d7d25b9509cc1,2b97b39683b9a3916705d0b3d3102e6919c174456a85c47b87f630e9fa63cdbf
ps21_1_2_3_4_5_6,local_rsvce,"ps21:1-2,3-4,5-6","Lord, your strength gives joy to the king.","In thy strength the king rejoices, O LORD; and in thy help how greatly he exults! Thou hast given him his heart's desire, and hast not withheld the request of his lips. [Selah]

Thou hast given him his heart's desire, and hast not withheld the request of his lips. [Selah] For thou dost meet him with goodly blessings; thou dost set a crown of fine gold upon his head.

He asked life of thee; thou gavest it to him, length of days for ever and ever. His glory is great through thy help; splendor and majesty thou dost bestow upon him.",repo://assets/rsvce.db,,WORLD,complete,,67ccd9ddc5c4fda537eb3a361cfc4115900d70ed9ed781169889a1b7734f91aa,97ec4a53cd2bbfe185235ec164319e2922c722994d71430bb4201a0d8b9543f9
ps21_2_3_4_5_6_7,local_nabre,"ps21:2-3,4-5,6-7","In your strength, O Lord, the king rejoices.","I - LORD, the king finds joy in your power; in your victory how greatly he rejoices! You have granted him his heart’s desire; you did not refuse the request of his lips. Selah

For you welcomed him with goodly blessings; you placed on his head a crown of pure gold. He asked life of you; you gave it to him, length of days forever.

Great is his glory in your victory; majesty and splendor you confer upon him. You make him the pattern of blessings forever, you gladden him with the joy of your face.",repo://assets/nabre.db,,WORLD,complete,,763c6bd62f9310421f2aaadaf8e03731d8b7280ca5afea4d87d86c00f78e41ff,a9e1f19c621cdb7e0adc56f1302fd67e823c9a3544a3b182c614154b44ead955
ps21_2_3_4_5_6_7,local_rsvce,"ps21:2-3,4-5,6-7","In your strength, O Lord, the king rejoices.","In thy strength the king rejoices, O LORD; and in thy help how greatly he exults! Thou hast given him his heart's desire, and hast not withheld the request of his lips. [Selah]

For thou dost meet him with goodly blessings; thou dost set a crown of fine gold upon his head. He asked life of thee; thou gavest it to him, length of days for ever and ever.

His glory is great through thy help; splendor and majesty thou dost bestow upon him. Yea, thou dost make him most blessed for ever; thou dost make him glad with the joy of thy presence.",repo://assets/rsvce.db,,WORLD,complete,,a754c8fd7d34061695144a5d05a3150c470a29817eaa7c094b158212c23b6e7e,affd5fc6171ac625816918dc08405e6406776d1ae44e158647a9e405a3db74fe
ps22_25b_26_27_28_29_30_31,local_nabre,"ps22:25b-26,27,28-29,30-31","I will praise you, Lord, in the assembly of your people.","For he has not spurned or disdained the misery of this poor wretch, Did not turn away from me, but heard me when I cried out. I will offer praise in the great assembly; my vows I will fulfill before those who fear him.

May your hearts enjoy life forever!”

All the ends of the earth will remember and turn to the LORD; All the families of nations will bow low before him. For kingship belongs to the LORD, the ruler over the nations.

All who sleep in the earth will bow low before God; All who have gone down into the dust will kneel in homage. And I will live for the LORD; my descendants will serve you.",repo://assets/nabre.db,,WORLD,complete,,bd1b3ffdd3ed5366dd4243abc633fdaf1276bd193002e1801056b9e6ca70f76b,c666f45a0d0bcb8b434af1105fa57129815acfd42e53d66288880b2481096985
ps22_25b_26_27_28_29_30_31,local_rsvce,"ps22:25b-26,27,28-29,30-31","I will praise you, Lord, in the assembly of your people.","For he has not despised or abhorred the affliction of the afflicted;and he has not hid his face from him, but has heard, when he cried to him. From thee comes my praise in the great congregation; my vows I will pay before those who fear him.

The afflicted shall eat and be satisfied;those who seek him shall praise the LORD! May your hearts live for ever!

All the ends of the earth shall remember and turn to the LORD; and all the families of the nations shall worship before him. For dominion belongs to the LORD, and he rules over the nations.

Yea, to him shall all the proud of the earth bow down;before him shall bow all who go down to the dust, and he who cannot keep himself alive. Posterity shall serve him; men shall tell of the Lord to the coming generation,",repo://assets/rsvce.db,,WORLD,complete,,afe6bf2d5906bd524e7a555a4497ee6982193da22594b487fcebb70493fcadfb,d91da690622550f0c0404af05d0e474207e0c6c6c38273b151f2ebe630a1cdcc
ps22_25b_26_27_29_30_31,local_nabre,"ps22:25b-26,27+29,30-31","They will praise you, Lord, who long for you.","For he has not spurned or disdained the misery of this poor wretch, Did not turn away from me, but heard me when I cried out. I will offer praise in the great assembly; my vows I will fulfill before those who fear him.

May your hearts enjoy life forever!” For kingship belongs to the LORD, the ruler over the nations.

All who sleep in the earth will bow low before God; All who have gone down into the dust will kneel in homage. And I will live for the LORD; my descendants will serve you.",repo://assets/nabre.db,,WORLD,complete,,709f2fc42647fb1239febf9ee982a110fcc1f58f5f140e7b0e9fe34c786dcec3,6ea32660ab0b17510f5d1a28af33809866ff47e956e0dd1e395178c0da4c4526
ps22_25b_26_27_29_30_31,local_rsvce,"ps22:25b-26,27+29,30-31","They will praise you, Lord, who long for you.","For he has not despised or abhorred the affliction of the afflicted;and he has not hid his face from him, but has heard, when he cried to him. From thee comes my praise in the great congregation; my vows I will pay before those who fear him.

The afflicted shall eat and be satisfied;those who seek him shall praise the LORD! May your hearts live for ever! For dominion belongs to the LORD, and he rules over the nations.

Yea, to him shall all the proud of the earth bow down;before him shall bow all who go down to the dust, and he who cannot keep himself alive. Posterity shall serve him; men shall tell of the Lord to the coming generation,",repo://assets/rsvce.db,,WORLD,complete,,3d946569fdaad547d0c7e6e39b7545f22a25df404ece8756d3f4514ded0e1182,5f6386282b8a1a8374c2cfa36b1e7ba87eacf92688f0be9dbaa9c5e1c58e5967
ps22_26_27_28_30_31_32,local_nabre,"ps22:26-27,28,30,31-32","(26a) I will praise you, Lord, in the assembly of your people.","I will offer praise in the great assembly; my vows I will fulfill before those who fear him. May your hearts enjoy life forever!”

All the ends of the earth will remember and turn to the LORD; All the families of nations will bow low before him.

All who sleep in the earth will bow low before God; All who have gone down into the dust will kneel in homage.

And I will live for the LORD; my descendants will serve you. The generation to come will be told of the Lord, that they may proclaim to a people yet unborn the deliverance you have brought.",repo://assets/nabre.db,,WORLD,complete,,3c16c4644e5176a1598e38f032a9c93bff8be2017745ff26f206d06017e4e6bf,8e86e83e516761a63dcf14a5654df549c90bb78e268095992c580622cb668849
ps22_26_27_28_30_31_32,local_rsvce,"ps22:26-27,28,30,31-32","(26a) I will praise you, Lord, in the assembly of your people.","From thee comes my praise in the great congregation; my vows I will pay before those who fear him. The afflicted shall eat and be satisfied;those who seek him shall praise the LORD! May your hearts live for ever!

All the ends of the earth shall remember and turn to the LORD; and all the families of the nations shall worship before him.

Yea, to him shall all the proud of the earth bow down;before him shall bow all who go down to the dust, and he who cannot keep himself alive.

Posterity shall serve him; men shall tell of the Lord to the coming generation, and proclaim his deliverance to a people yet unborn, that he has wrought it.",repo://assets/rsvce.db,,WORLD,complete,,a1b086087892fbbb3a80b35b22f6f6144bf0d1fd1bf862ebf08fa2634c99ca58,7672bcd3dfdaabf4a5e2cb7af200efd9810d262043b24831174fd6b98a13e7c6
ps22_26b_27_28_29_30_31_32,local_nabre,"ps22:26b-27,28,29-30,31-32","You are my praise, Lord, in the great assembly","I will offer praise in the great assembly; my vows I will fulfill before those who fear him. May your hearts enjoy life forever!”

All the ends of the earth will remember and turn to the LORD; All the families of nations will bow low before him.

For kingship belongs to the LORD, the ruler over the nations. All who sleep in the earth will bow low before God; All who have gone down into the dust will kneel in homage.

And I will live for the LORD; my descendants will serve you. The generation to come will be told of the Lord, that they may proclaim to a people yet unborn the deliverance you have brought.",repo://assets/nabre.db,,WORLD,complete,,ce895c8de74c6333bbce602fcb28ca0e2fb85bccd4cc719ea59a1846c0f4a139,3df36ce8c248cd3c0cee0fc44cf92758c0a8543b2e2dd5a1b97d5c488ab7fbc0
ps22_26b_27_28_29_30_31_32,local_rsvce,"ps22:26b-27,28,29-30,31-32","You are my praise, Lord, in the great assembly","From thee comes my praise in the great congregation; my vows I will pay before those who fear him. The afflicted shall eat and be satisfied;those who seek him shall praise the LORD! May your hearts live for ever!

All the ends of the earth shall remember and turn to the LORD; and all the families of the nations shall worship before him.

For dominion belongs to the LORD, and he rules over the nations. Yea, to him shall all the proud of the earth bow down;before him shall bow all who go down to the dust, and he who cannot keep himself alive.

Posterity shall serve him; men shall tell of the Lord to the coming generation, and proclaim his deliverance to a people yet unborn, that he has wrought it.",repo://assets/rsvce.db,,WORLD,complete,,d51887f06ef279339b7b9c1ec3db6cc396701930822e8850c9a214ecb6f3f0b5,559d62d257347646c12f6423db0653c6bb348530794cc5787a3cfa949f5dee88
ps22_26b_27_28_29_31_31_32,local_nabre,"ps22:26b-27,28,29-31,31-32","You are my praise, Lord, in the great assembly.","I will offer praise in the great assembly; my vows I will fulfill before those who fear him. May your hearts enjoy life forever!”

All the ends of the earth will remember and turn to the LORD; All the families of nations will bow low before him.

For kingship belongs to the LORD, the ruler over the nations. All who sleep in the earth will bow low before God; All who have gone down into the dust will kneel in homage. And I will live for the LORD; my descendants will serve you.

And I will live for the LORD; my descendants will serve you. The generation to come will be told of the Lord, that they may proclaim to a people yet unborn the deliverance you have brought.",repo://assets/nabre.db,,WORLD,complete,,1eb13ba8b9042140ad5d5c6e69a242c9d29d827cd3234829846ef6a5be88e7cd,1d29f6076070f0062904b1eba33146398b5d9601a9f67e679dc3c2ae3d319a32
ps22_26b_27_28_29_31_31_32,local_rsvce,"ps22:26b-27,28,29-31,31-32","You are my praise, Lord, in the great assembly.","From thee comes my praise in the great congregation; my vows I will pay before those who fear him. The afflicted shall eat and be satisfied;those who seek him shall praise the LORD! May your hearts live for ever!

All the ends of the earth shall remember and turn to the LORD; and all the families of the nations shall worship before him.

For dominion belongs to the LORD, and he rules over the nations. Yea, to him shall all the proud of the earth bow down;before him shall bow all who go down to the dust, and he who cannot keep himself alive. Posterity shall serve him; men shall tell of the Lord to the coming generation,

Posterity shall serve him; men shall tell of the Lord to the coming generation, and proclaim his deliverance to a people yet unborn, that he has wrought it.",repo://assets/rsvce.db,,WORLD,complete,,9c559340a1cabd235593fae0265d7ad57640250460afb78041e916205b239297,98f1424dc3af291ea696dcfceae7cf45edf069042b38ba9002dc886c220262e0
ps22_26b_27_28_30_31_32,local_nabre,"ps22:26b-27,28,30,31-32","They will praise you, Lord, who long for you.","I will offer praise in the great assembly; my vows I will fulfill before those who fear him. May your hearts enjoy life forever!”

All the ends of the earth will remember and turn to the LORD; All the families of nations will bow low before him.

All who sleep in the earth will bow low before God; All who have gone down into the dust will kneel in homage.

And I will live for the LORD; my descendants will serve you. The generation to come will be told of the Lord, that they may proclaim to a people yet unborn the deliverance you have brought.",repo://assets/nabre.db,,WORLD,complete,,1aa1c320c3337430c4266375950a822f2b69fe5e54c1b291beaafd9de1491cc3,1438a97797dc839310da3be1479539fdcec2a783e1939ecb6fc89f0f2042eb8b
ps22_26b_27_28_30_31_32,local_rsvce,"ps22:26b-27,28,30,31-32","They will praise you, Lord, who long for you.","From thee comes my praise in the great congregation; my vows I will pay before those who fear him. The afflicted shall eat and be satisfied;those who seek him shall praise the LORD! May your hearts live for ever!

All the ends of the earth shall remember and turn to the LORD; and all the families of the nations shall worship before him.

Yea, to him shall all the proud of the earth bow down;before him shall bow all who go down to the dust, and he who cannot keep himself alive.

Posterity shall serve him; men shall tell of the Lord to the coming generation, and proclaim his deliverance to a people yet unborn, that he has wrought it.",repo://assets/rsvce.db,,WORLD,complete,,e30fb6fef82f712732a47228fadf9afac41bf815641a1933018a7139546492ee,55652433ddbc75098cd4a91efbdfff7caf983e104a3d850653c105505967d0bb
ps22_8_9_17_18_19_20_23_24,local_nabre,"ps22:8-9,17-18,19-20,23-24","My God, my God, Why have you forsaken me?","All who see me mock me; they curl their lips and jeer; they shake their heads at me: “He relied on the LORD—let him deliver him; if he loves him, let him rescue him.”

They have pierced my hands and my feet They stare at me and gloat;

they divide my garments among them; for my clothing they cast lots. But you, LORD, do not stay far off; my strength, come quickly to help me.

Then I will proclaim your name to my brethren; in the assembly I will praise you: “You who fear the LORD, give praise! All descendants of Jacob, give honor; show reverence, all descendants of Israel!",repo://assets/nabre.db,,WORLD,complete,,cb0276a284929c94c0fd95ff0634f8be59ab367a5480c706335044f9375341ab,f2dad3654d9c4df24ff03571bd590cb31deb053ae039c7ad59e9ec70388358c8
ps22_8_9_17_18_19_20_23_24,local_rsvce,"ps22:8-9,17-18,19-20,23-24","My God, my God, Why have you forsaken me?","All who see me mock at me,they make mouths at me, they wag their heads; ""He committed his cause to the LORD;let him deliver him, let him rescue him, for he delights in him!""

Yea, dogs are round about me;a company of evildoers encircle me; they have pierced my hands and feet-- I can count all my bones-- they stare and gloat over me;

they divide my garments among them, and for my raiment they cast lots. But thou, O LORD, be not far off! O thou my help, hasten to my aid!

I will tell of thy name to my brethren; in the midst of the congregation I will praise thee: You who fear the LORD, praise him!all you sons of Jacob, glorify him, and stand in awe of him, all you sons of Israel!",repo://assets/rsvce.db,,WORLD,complete,,7d14361cf49e859271b504fb11b4563ae0a99320fd9ce28854fc813f72438bcf,04aeae79c77fd222de02bf20443509e9f8916664417ea77155cae1485b020b77
ps22_8_9_17_18a_19_20_23_24,local_nabre,"ps22:8-9,17-18a,19-20,23-24","My God, my God, why have you forsaken me?","All who see me mock me; they curl their lips and jeer; they shake their heads at me: “He relied on the LORD—let him deliver him; if he loves him, let him rescue him.”

They have pierced my hands and my feet They stare at me and gloat;

they divide my garments among them; for my clothing they cast lots. But you, LORD, do not stay far off; my strength, come quickly to help me.

Then I will proclaim your name to my brethren; in the assembly I will praise you: “You who fear the LORD, give praise! All descendants of Jacob, give honor; show reverence, all descendants of Israel!",repo://assets/nabre.db,,WORLD,complete,,1ffb03f431b72b98985e4deea1c192f585a5e93625bea263896e83329a3c2661,f2dad3654d9c4df24ff03571bd590cb31deb053ae039c7ad59e9ec70388358c8
ps22_8_9_17_18a_19_20_23_24,local_rsvce,"ps22:8-9,17-18a,19-20,23-24","My God, my God, why have you forsaken me?","All who see me mock at me,they make mouths at me, they wag their heads; ""He committed his cause to the LORD;let him deliver him, let him rescue him, for he delights in him!""

Yea, dogs are round about me;a company of evildoers encircle me; they have pierced my hands and feet-- I can count all my bones-- they stare and gloat over me;

they divide my garments among them, and for my raiment they cast lots. But thou, O LORD, be not far off! O thou my help, hasten to my aid!

I will tell of thy name to my brethren; in the midst of the congregation I will praise thee: You who fear the LORD, praise him!all you sons of Jacob, glorify him, and stand in awe of him, all you sons of Israel!",repo://assets/rsvce.db,,WORLD,complete,,e23d526054c8fa9ed1261c82d7eb166d0565c8eeaf99946d1dfec14cd907487c,04aeae79c77fd222de02bf20443509e9f8916664417ea77155cae1485b020b77
ps23_1_2_2_3_5_6,local_nabre,"ps23:1-2,2-3,5-6",(1) The Lord is my shepherd; there is nothing I shall want.,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me;

In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows. Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,50d02be587f6951e13bd838b0107551724544a59ab20a459d7c238676eec469e,c2491230341b26ed5f66a680437cbeb2605c5f96b4d22e8e204928ea7fead662
ps23_1_2_2_3_5_6,local_rsvce,"ps23:1-2,2-3,5-6",(1) The Lord is my shepherd; there is nothing I shall want.,"The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters;

he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows. Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,34237facd5ce1b7e6ec564fa71f147e8f7b4b3adadfead2c0cf3801750027208,16b1644b2a43b98903abe56c84090a830139d75e700844dd9b2fb8de9a3419c5
ps23_1_2a_2b_3_5_6,local_nabre,"ps23:1,2a,2b,3,5,6",The Lord is my shepherd; there is nothing I shall want.,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack.

In green pastures he makes me lie down; to still waters he leads me;

In green pastures he makes me lie down; to still waters he leads me;

he restores my soul. He guides me along right paths for the sake of his name.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows.

Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,6857b2231013b332742cdde74e78d63c196e14a65ea9d69f2c6efde77a447d84,662dccac24262227e081ae2c251019aa921ebb991b295f07c75560e1e0f5b3ec
ps23_1_2a_2b_3_5_6,local_rsvce,"ps23:1,2a,2b,3,5,6",The Lord is my shepherd; there is nothing I shall want.,"The LORD is my shepherd, I shall not want;

he makes me lie down in green pastures. He leads me beside still waters;

he makes me lie down in green pastures. He leads me beside still waters;

he restores my soul.  He leads me in paths of righteousness for his name's sake.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows.

Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,5ad96201b99a4e5df83bd94ce3d2d5b3a7fd7f607894c10cddfe885694dd38c2,4ad6ad997f7bb3a4eb3953dd212b4572645292f170abf51bf241896a31bb0148
ps23_1_3_3_4_5_6,local_nabre,"ps23:1-3,3-4,5,6",(1) The Lord is my shepherd; there is nothing I shall want.,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name.

he restores my soul. He guides me along right paths for the sake of his name. Even though I walk through the valley of the shadow of death, I will fear no evil, for you are with me; your rod and your staff comfort me.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows.

Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,fdf8ae9846cb5f2e8a5acb56d06dcdcb01df4ab5b7b5aa16dd6e2a3befc60fa1,881304d8166009dacd15444ba0fcda8a5541fe1af88ce30fdbf6958f2b8852d0
ps23_1_3_3_4_5_6,local_rsvce,"ps23:1-3,3-4,5,6",(1) The Lord is my shepherd; there is nothing I shall want.,"The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake.

he restores my soul.  He leads me in paths of righteousness for his name's sake. Even though I walk through the valley of the shadow of death, I fear no evil;for thou art with me; thy rod and thy staff, they comfort me.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows.

Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,d44ea47b7e6b607ad420365818aff3e0e142f597be86f6f1e7e09eb59d873c47,615ff8d0fc70630d7e4ac709a91c5289b9d2fb196fb4fbd5882628d41ce63389
ps23_1_3_4_5_6,local_nabre,"ps23:1-3,4,5,6","The Lord is my shepherd, there is nothing I shall want.","Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name.

Even though I walk through the valley of the shadow of death, I will fear no evil, for you are with me; your rod and your staff comfort me.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows.

Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,a596e2b7457890f953652852e03ebf0eaa90be8bd5f0a7f52b4effe75e522c14,cb138c0fe58199699a901dcfd9813401239d385e157ba5453947f7884f1a2e55
ps23_1_3_4_5_6,local_rsvce,"ps23:1-3,4,5,6","The Lord is my shepherd, there is nothing I shall want.","The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake.

Even though I walk through the valley of the shadow of death, I fear no evil;for thou art with me; thy rod and thy staff, they comfort me.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows.

Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,209c038754abc84144028c94d8d1f8f1774bbf0457a612b24b7ae1fa01e6332e,57c1f8751df6400b20537e439ae45a3b59ebd15784ab889aac4f472089bc21f9
ps23_1_3a_3b_4_5_6,local_nabre,"ps23:1-3a,3b-4,5,6",(1) The Lord is my shepherd; there is nothing I shall want.,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name.

he restores my soul. He guides me along right paths for the sake of his name. Even though I walk through the valley of the shadow of death, I will fear no evil, for you are with me; your rod and your staff comfort me.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows.

Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,fdf8ae9846cb5f2e8a5acb56d06dcdcb01df4ab5b7b5aa16dd6e2a3befc60fa1,881304d8166009dacd15444ba0fcda8a5541fe1af88ce30fdbf6958f2b8852d0
ps23_1_3a_3b_4_5_6,local_rsvce,"ps23:1-3a,3b-4,5,6",(1) The Lord is my shepherd; there is nothing I shall want.,"The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake.

he restores my soul.  He leads me in paths of righteousness for his name's sake. Even though I walk through the valley of the shadow of death, I fear no evil;for thou art with me; thy rod and thy staff, they comfort me.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows.

Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,d44ea47b7e6b607ad420365818aff3e0e142f597be86f6f1e7e09eb59d873c47,615ff8d0fc70630d7e4ac709a91c5289b9d2fb196fb4fbd5882628d41ce63389
ps23_1_3a_4_5_6,local_nabre,"ps23:1-3a,4,5,6",The Lord is my shepherd; there is nothing I shall want.,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name.

Even though I walk through the valley of the shadow of death, I will fear no evil, for you are with me; your rod and your staff comfort me.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows.

Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,82de8d14f296d720846164e6553b1997e476e1423c6e6512c1a17506b3bb3d24,cb138c0fe58199699a901dcfd9813401239d385e157ba5453947f7884f1a2e55
ps23_1_3a_4_5_6,local_rsvce,"ps23:1-3a,4,5,6",The Lord is my shepherd; there is nothing I shall want.,"The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake.

Even though I walk through the valley of the shadow of death, I fear no evil;for thou art with me; thy rod and thy staff, they comfort me.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows.

Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,b57755e501a84b3d675dab37f083edd8d9179e417f5dfb0d8a895dbc158509e0,57c1f8751df6400b20537e439ae45a3b59ebd15784ab889aac4f472089bc21f9
